url_from,url_to
https://politics.theonion.com/trump-claims-he-can-overrule-constitution-with-executiv-1830106306,https://www.theonion.com/tokyo-portal-outage-delays-millions-of-japanese-warp-co-1819579821
https://local.theonion.com/conservative-floridian-enjoys-living-under-sharia-law-m-1830188924,https://www.theonion.com/new-report-finds-u-s-employees-most-engaged-at-workpla-1819579850
https://www.theonion.com/democrats-express-certainty-they-will-retake-the-house-1830190999,https://www.theonion.com/new-report-finds-u-s-employees-most-engaged-at-workpla-1819579850
https://politics.theonion.com/trump-claims-he-can-overrule-constitution-with-executiv-1830106306,https://www.theonion.com/new-report-finds-u-s-employees-most-engaged-at-workpla-1819579850
https://local.theonion.com/conservative-floridian-enjoys-living-under-sharia-law-m-1830188924,https://www.theonion.com/it-kind-of-sweet-ceo-thinks-he-doing-good-job-1819579462
https://www.theonion.com/democrats-express-certainty-they-will-retake-the-house-1830190999,https://www.theonion.com/it-kind-of-sweet-ceo-thinks-he-doing-good-job-1819579462
https://politics.theonion.com/trump-claims-he-can-overrule-constitution-with-executiv-1830106306,https://www.theonion.com/it-kind-of-sweet-ceo-thinks-he-doing-good-job-1819579462
https://sports.theonion.com/original-voice-of-nba-buzzer-passes-away-1830155517,https://www.theonion.com/tag/death
https://www.theonion.com/paul-allen-to-leave-10-000-to-everyone-who-shares-this-1829785670,https://www.theonion.com/tag/death
https://politics.theonion.com/trump-makes-light-hearted-jokes-with-dead-bodies-of-hur-1829202054,https://www.theonion.com/tag/death
https://local.theonion.com/frat-brothers-draw-all-over-pledge-who-passed-away-at-p-1829058058,https://www.theonion.com/tag/death
https://www.theonion.com/70-000-burning-man-attendees-die-of-dehydration-after-t-1828628664,https://www.theonion.com/tag/death
https://politics.theonion.com/john-mccain-requests-ashes-be-launched-into-iraq-1828584863,https://www.theonion.com/tag/death
https://local.theonion.com/portrait-next-to-coffin-most-likely-the-deceased-1828425031,https://www.theonion.com/tag/death
https://local.theonion.com/flu-takes-down-biggest-guy-in-office-in-as-warning-to-r-1820330659,https://local.theonion.com/flu-takes-down-biggest-guy-in-office-in-as-warning-to-r-1820330659
https://www.theonion.com/study-finds-that-all-the-worst-people-will-outlive-you-1828360149,https://www.theonion.com/tag/death
https://entertainment.theonion.com/pros-and-cons-of-using-images-of-deceased-people-onscre-1828251926,https://www.theonion.com/tag/death
https://local.theonion.com/windows-toolbar-mouse-cursor-visible-throughout-memori-1828158923,https://www.theonion.com/tag/death
https://www.theonion.com/cop-who-shot-unarmed-black-man-let-off-with-a-promotion-1828002782,https://www.theonion.com/tag/death
https://local.theonion.com/beloved-father-and-infrequent-pornography-user-loses-3-1827972809,https://www.theonion.com/tag/death
https://local.theonion.com/hospital-guest-has-creepy-feeling-someone-might-have-di-1827970297,https://www.theonion.com/tag/death
https://www.theonion.com/new-report-finds-fastest-rising-cause-of-death-in-u-s-1827236896,https://www.theonion.com/tag/death
https://entertainment.theonion.com/heavenly-sources-confirm-joe-jackson-already-screaming-1827065015,https://www.theonion.com/tag/death
https://local.theonion.com/conservative-floridian-enjoys-living-under-sharia-law-m-1830188924,https://local.theonion.com/flu-takes-down-biggest-guy-in-office-in-as-warning-to-r-1820330659
https://local.theonion.com/once-they-put-me-on-cheeses-i-will-finally-be-happy-1830186778,https://local.theonion.com/flu-takes-down-biggest-guy-in-office-in-as-warning-to-r-1820330659
https://local.theonion.com/doctor-advises-man-with-healthy-blood-pressure-to-reall-1830181878,https://local.theonion.com/flu-takes-down-biggest-guy-in-office-in-as-warning-to-r-1820330659
https://local.theonion.com/asshole-taking-up-two-plots-1827104786,https://www.theonion.com/tag/death
https://www.theonion.com/charles-krauthammer-has-ashes-spread-over-prosperous-l-1827058036,https://www.theonion.com/tag/death
https://local.theonion.com/himalayan-goat-dies-following-failed-everest-climb-1826644064,https://www.theonion.com/tag/death
https://local.theonion.com/eulogizer-clearly-killer-1826570082,https://www.theonion.com/tag/death
https://politics.theonion.com/pollster-informs-george-h-w-bush-that-dying-so-soon-af-1826428801,https://www.theonion.com/tag/death
https://local.theonion.com/conservative-floridian-enjoys-living-under-sharia-law-m-1830188924,https://www.theonion.com/tag/death
https://www.theonion.com/democrats-express-certainty-they-will-retake-the-house-1830190999,https://www.theonion.com/tag/death
https://politics.theonion.com/trump-claims-he-can-overrule-constitution-with-executiv-1830106306,https://www.theonion.com/tag/death
https://local.theonion.com/man-knows-exactly-which-asshole-got-him-sick-1819655095,https://local.theonion.com/man-knows-exactly-which-asshole-got-him-sick-1819655095
https://www.theonion.com/tips-for-long-bike-rides-1829142266,https://www.theonion.com/tips-for-long-bike-rides-1829142266
https://local.theonion.com/houseguest-given-entire-rundown-on-input-1-input-2-1826103219,https://www.theonion.com/tag/television
https://politics.theonion.com/how-to-increase-voter-turnout-1830165192,https://www.theonion.com/c/video/onion-info-clips
https://www.theonion.com/study-headaches-are-the-body-s-way-of-communicating-it-1825925378,https://www.theonion.com/study-headaches-are-the-body-s-way-of-communicating-it-1825925378
https://sports.theonion.com/yankees-fans-pack-stadium-for-asshole-heritage-night-1826328296,https://www.theonion.com/tag/vol-54-issue-21
https://local.theonion.com/doctor-advises-man-with-healthy-blood-pressure-to-reall-1830181878,https://www.theonion.com/tag/health
https://www.theonion.com/exercise-might-help-treat-alzheimer-s-1819562764,https://www.theonion.com/tag/vol-51-issue-29
https://local.theonion.com/man-does-incredibly-well-at-slot-machine-demo-embedded-1829938585,https://www.theonion.com/tag/internet
https://www.theonion.com/banksy-opens-dismaland-theme-park-1819562784,https://www.theonion.com/tag/vol-51-issue-33
https://politics.theonion.com/how-to-increase-voter-turnout-1830165192,https://www.theonion.com/tag/death
https://politics.theonion.com/5-things-to-know-about-steve-king-1830159566,https://www.theonion.com/tag/death
https://entertainment.theonion.com/the-onion-looks-back-at-psycho-1830138678,https://www.theonion.com/tag/death
https://local.theonion.com/conservative-floridian-enjoys-living-under-sharia-law-m-1830188924,https://local.theonion.com/man-knows-exactly-which-asshole-got-him-sick-1819655095
https://local.theonion.com/once-they-put-me-on-cheeses-i-will-finally-be-happy-1830186778,https://local.theonion.com/man-knows-exactly-which-asshole-got-him-sick-1819655095
https://local.theonion.com/doctor-advises-man-with-healthy-blood-pressure-to-reall-1830181878,https://local.theonion.com/man-knows-exactly-which-asshole-got-him-sick-1819655095
https://politics.theonion.com/biggest-issues-in-the-2018-midterms-1830099869,https://www.theonion.com/tips-for-long-bike-rides-1829142266
https://www.theonion.com/tips-for-dating-after-metoo-1829939474,https://www.theonion.com/tips-for-long-bike-rides-1829142266
https://www.theonion.com/how-to-charge-your-phone-faster-1829843466,https://www.theonion.com/tips-for-long-bike-rides-1829142266
https://www.theonion.com/tips-for-giving-a-great-wedding-toast-1829792062,https://www.theonion.com/tips-for-long-bike-rides-1829142266
https://www.theonion.com/tips-for-relieving-back-pain-1829695271,https://www.theonion.com/tips-for-long-bike-rides-1829142266
https://www.theonion.com/roseanne-taping-repeatedly-interrupted-by-reporters-t-1824988252,https://www.theonion.com/tag/television
https://entertainment.theonion.com/the-onion-s-fall-tv-preview-1819594200,https://www.theonion.com/tag/television
https://entertainment.theonion.com/5-things-to-watch-for-on-game-of-thrones-season-7-1819596292,https://www.theonion.com/tag/television
https://sports.theonion.com/espn-holds-daytime-espys-1819580063,https://www.theonion.com/tag/television
https://politics.theonion.com/biggest-issues-in-the-2018-midterms-1830099869,https://www.theonion.com/c/video/onion-info-clips
https://www.theonion.com/most-popular-halloween-costumes-of-2018-1830000220,https://www.theonion.com/c/video/onion-info-clips
https://www.theonion.com/tips-for-dating-after-metoo-1829939474,https://www.theonion.com/c/video/onion-info-clips
https://www.theonion.com/how-to-charge-your-phone-faster-1829843466,https://www.theonion.com/c/video/onion-info-clips
https://www.theonion.com/tips-for-giving-a-great-wedding-toast-1829792062,https://www.theonion.com/c/video/onion-info-clips
https://www.theonion.com/tips-for-relieving-back-pain-1829695271,https://www.theonion.com/c/video/onion-info-clips
https://www.theonion.com/how-to-avoid-targeted-ads-1829474688,https://www.theonion.com/c/video/onion-info-clips
https://local.theonion.com/conservative-floridian-enjoys-living-under-sharia-law-m-1830188924,https://www.theonion.com/study-headaches-are-the-body-s-way-of-communicating-it-1825925378
https://www.theonion.com/democrats-express-certainty-they-will-retake-the-house-1830190999,https://www.theonion.com/study-headaches-are-the-body-s-way-of-communicating-it-1825925378
https://politics.theonion.com/trump-claims-he-can-overrule-constitution-with-executiv-1830106306,https://www.theonion.com/study-headaches-are-the-body-s-way-of-communicating-it-1825925378
https://entertainment.theonion.com/hollywood-producer-can-t-help-but-think-about-how-much-1826332435,https://www.theonion.com/tag/vol-54-issue-21
https://www.theonion.com/trump-cancels-meeting-with-north-korea-1826332268,https://www.theonion.com/tag/vol-54-issue-21
https://local.theonion.com/flight-attendant-licks-her-lips-as-traveler-approaches-1826331865,https://www.theonion.com/tag/vol-54-issue-21
https://entertainment.theonion.com/5-things-to-know-about-solo-a-star-wars-story-1826328653,https://www.theonion.com/tag/vol-54-issue-21
https://local.theonion.com/report-no-way-college-japan-society-can-match-lofty-pr-1826328131,https://www.theonion.com/tag/vol-54-issue-21
https://local.theonion.com/report-rash-not-going-away-on-its-own-1830098808,https://www.theonion.com/tag/health
https://www.theonion.com/new-study-shows-majority-of-late-afternoon-sleepiness-a-1830077614,https://www.theonion.com/tag/health
https://www.theonion.com/cdc-introduces-raw-dog-the-sti-pup-to-educate-childre-1830029685,https://www.theonion.com/tag/health
https://local.theonion.com/report-logan-s-mom-put-him-on-a-diet-1830026964,https://www.theonion.com/tag/health
https://www.theonion.com/study-finds-effectiveness-of-medical-treatment-skyrocke-1829999052,https://www.theonion.com/tag/health
https://www.theonion.com/embarrassed-cdc-announces-it-accidentally-switched-flu-1829843799,https://www.theonion.com/tag/health
https://www.theonion.com/tips-for-relieving-back-pain-1829695271,https://www.theonion.com/tag/health
https://www.theonion.com/good-news-kept-from-parents-out-of-fear-of-proving-them-1819578032,https://www.theonion.com/tag/vol-51-issue-29
https://www.theonion.com/who-killed-the-little-rascals-1819592273,https://www.theonion.com/tag/vol-51-issue-29
https://www.theonion.com/red-cross-installs-blood-drop-off-bins-for-donors-conv-1819578034,https://www.theonion.com/tag/vol-51-issue-29
https://local.theonion.com/frustrated-man-doesn-t-know-what-else-he-can-do-to-get-1819578037,https://www.theonion.com/tag/vol-51-issue-29
https://sports.theonion.com/scientists-warn-planet-cannot-support-growing-gronkowsk-1819578048,https://www.theonion.com/tag/vol-51-issue-29
https://www.theonion.com/oldest-quran-fragments-found-in-u-k-1819562744,https://www.theonion.com/tag/vol-51-issue-29
https://entertainment.theonion.com/fan-has-list-of-dream-marketers-he-d-love-to-see-handle-1819578030,https://www.theonion.com/tag/vol-51-issue-29
https://www.theonion.com/try-it-now-shouts-gogo-internet-technician-standing-1829681948,https://www.theonion.com/tag/internet
https://www.theonion.com/how-to-avoid-targeted-ads-1829474688,https://www.theonion.com/tag/internet
https://www.theonion.com/how-to-become-an-online-brand-promoter-1829301229,https://www.theonion.com/tag/internet
https://local.theonion.com/man-wondering-if-there-might-be-some-sort-of-website-fe-1829299888,https://www.theonion.com/tag/internet
https://www.theonion.com/comments-mysteriously-disabled-on-youtube-video-of-spar-1828967969,https://www.theonion.com/tag/internet
https://local.theonion.com/fucking-idiot-has-perfect-gif-for-that-1828864809,https://www.theonion.com/tag/internet
https://sports.theonion.com/entire-ruby-tuesday-waitstaff-just-trying-to-ignore-tab-1819578136,https://www.theonion.com/tag/vol-51-issue-33
https://www.theonion.com/budweiser-unveils-social-anxiety-bottle-with-900-more-1819592311,https://www.theonion.com/tag/vol-51-issue-33
https://local.theonion.com/college-still-looking-for-absolute-saddest-place-on-cam-1819578137,https://www.theonion.com/tag/vol-51-issue-33
https://www.theonion.com/we-keep-this-man-who-served-30-years-for-a-crime-he-did-1819592326,https://www.theonion.com/tag/vol-51-issue-33
https://politics.theonion.com/relieved-scott-walker-narrowly-avoids-acknowledging-imm-1819578129,https://www.theonion.com/tag/vol-51-issue-33
https://politics.theonion.com/lindsey-graham-can-t-believe-he-left-cd-with-campaign-s-1819578131,https://www.theonion.com/tag/vol-51-issue-33
https://www.theonion.com/how-to-avoid-targeted-ads-1829474688,https://www.theonion.com/tips-for-long-bike-rides-1829142266
https://www.theonion.com/how-to-become-an-online-brand-promoter-1829301229,https://www.theonion.com/tips-for-long-bike-rides-1829142266
https://politics.theonion.com/how-trump-is-remaking-america-s-court-system-1829202794,https://www.theonion.com/tips-for-long-bike-rides-1829142266
https://www.theonion.com/how-colleges-are-appealing-to-the-digital-native-genera-1829038794,https://www.theonion.com/tips-for-long-bike-rides-1829142266
https://www.theonion.com/nation-unable-to-discern-why-unattractive-woman-on-scre-1819579969,https://www.theonion.com/tag/television
https://www.theonion.com/documentary-about-plymouth-rock-throws-in-some-world-wa-1819579814,https://www.theonion.com/tag/television
https://www.theonion.com/5-things-to-know-about-megyn-kelly-1819596124,https://www.theonion.com/tag/television
https://entertainment.theonion.com/this-is-the-golden-age-of-television-claim-executive-1819579353,https://www.theonion.com/tag/television
https://entertainment.theonion.com/rugrats-turns-25-1819593998,https://www.theonion.com/tag/television
https://entertainment.theonion.com/supposed-game-of-thrones-buff-hasn-t-even-finished-bo-1819592586,https://www.theonion.com/tag/television
https://entertainment.theonion.com/nation-relieved-insufferable-little-game-of-thrones-f-1819578815,https://www.theonion.com/tag/television
https://www.theonion.com/how-to-become-an-online-brand-promoter-1829301229,https://www.theonion.com/c/video/onion-info-clips
https://politics.theonion.com/how-trump-is-remaking-america-s-court-system-1829202794,https://www.theonion.com/c/video/onion-info-clips
https://www.theonion.com/tips-for-long-bike-rides-1829142266,https://www.theonion.com/c/video/onion-info-clips
https://www.theonion.com/how-colleges-are-appealing-to-the-digital-native-genera-1829038794,https://www.theonion.com/c/video/onion-info-clips
https://www.theonion.com/biggest-revelations-from-bob-woodward-s-new-trump-admin-1828971416,https://www.theonion.com/c/video/onion-info-clips
https://www.theonion.com/vaping-by-the-numbers-1828896686,https://www.theonion.com/c/video/onion-info-clips
https://sports.theonion.com/2018-nfl-season-by-the-numbers-1828838684,https://www.theonion.com/c/video/onion-info-clips
https://entertainment.theonion.com/great-villains-in-cinema-history-1828715231,https://www.theonion.com/c/video/onion-info-clips
https://sports.theonion.com/tailgaters-playing-sad-little-game-of-pickup-football-i-1819578197,https://www.theonion.com/tag/vol-51-issue-35
https://www.theonion.com/adidas-to-help-change-native-american-mascots-1819562891,https://www.theonion.com/tag/vol-51-issue-44
https://local.theonion.com/area-man-considers-self-ally-to-women-unless-they-threa-1819579447,https://www.theonion.com/tag/human-interest
https://www.theonion.com/j-dub-bryce-and-skillet-the-buds-reunite-for-the-fir-1819591729,https://www.theonion.com/c/sunday-magazine?startTime=1400872440729
https://sports.theonion.com/jerry-jones-offers-to-pay-players-fines-for-domestic-vi-1826327900,https://www.theonion.com/tag/vol-54-issue-21
https://www.theonion.com/how-to-lose-those-next-15-pounds-1826327715,https://www.theonion.com/tag/vol-54-issue-21
https://www.theonion.com/jared-kushner-s-security-clearance-restored-1826324611,https://www.theonion.com/tag/vol-54-issue-21
https://www.theonion.com/l-oreal-suspends-production-of-irresistible-2-step-lip-1826324009,https://www.theonion.com/tag/vol-54-issue-21
https://www.theonion.com/god-flees-universe-with-250-in-cash-1826323914,https://www.theonion.com/tag/vol-54-issue-21
https://www.theonion.com/new-nfl-policy-requires-players-to-either-stand-for-nat-1826309270,https://www.theonion.com/tag/vol-54-issue-21
https://www.theonion.com/americans-freed-from-north-korea-sent-back-to-pyongyang-1826306815,https://www.theonion.com/tag/vol-54-issue-21
https://politics.theonion.com/other-193-countries-begin-insulting-mike-pence-in-hopes-1826305704,https://www.theonion.com/tag/vol-54-issue-21
https://politics.theonion.com/you-better-give-our-dad-a-good-trade-deal-or-you-ll-be-1826302282,https://www.theonion.com/tag/vol-54-issue-21
https://www.theonion.com/u-s-public-health-service-estimates-they-ll-have-tuske-1829659665,https://www.theonion.com/tag/health
https://www.theonion.com/excited-patient-points-out-organ-he-wants-from-kidney-t-1829621836,https://www.theonion.com/tag/health
https://www.theonion.com/cure-for-cancer-only-10-years-away-announce-scientists-1829469200,https://www.theonion.com/tag/health
https://www.theonion.com/scientist-close-to-developing-life-saving-vaccine-that-1829139666,https://www.theonion.com/tag/health
https://local.theonion.com/dermatologist-recommends-not-caring-so-much-what-other-1828995941,https://www.theonion.com/tag/health
https://sports.theonion.com/alexander-ovechkin-thrilled-to-learn-he-won-stanley-cup-1828797867,https://www.theonion.com/tag/health
https://www.theonion.com/tips-for-making-the-most-of-your-next-doctor-s-visit-1828668439,https://www.theonion.com/tag/health
https://www.theonion.com/american-psychiatric-association-adds-obsessive-catego-1828560637,https://www.theonion.com/tag/health
https://local.theonion.com/woman-quickly-cycles-through-non-threatening-voice-infl-1819578031,https://www.theonion.com/tag/vol-51-issue-29
https://www.theonion.com/do-you-know-why-i-m-pulling-you-over-being-wildly-aggr-1819584995,https://www.theonion.com/tag/vol-51-issue-29
https://sports.theonion.com/bicyclists-begin-formalwear-stage-of-tour-de-france-1819592274,https://www.theonion.com/tag/vol-51-issue-29
https://www.theonion.com/armadillos-possible-cause-of-leprosy-outbreak-1819562743,https://www.theonion.com/tag/vol-51-issue-29
https://politics.theonion.com/revelations-from-trump-s-financial-documents-1819592278,https://www.theonion.com/tag/vol-51-issue-29
https://www.theonion.com/ticketed-motorist-pointing-finger-just-the-green-light-1819578029,https://www.theonion.com/tag/vol-51-issue-29
https://www.theonion.com/longtime-science-textbook-retires-after-40-years-in-pub-1819578045,https://www.theonion.com/tag/vol-51-issue-29
https://entertainment.theonion.com/the-onion-s-guide-to-twitch-1828827542,https://www.theonion.com/tag/internet
https://local.theonion.com/dad-just-wants-nice-simple-xbox-one-for-checking-email-1828743660,https://www.theonion.com/tag/internet
https://politics.theonion.com/republicans-outraged-over-redtube-censoring-of-conserva-1828660264,https://www.theonion.com/tag/internet
https://www.theonion.com/nation-shudders-to-think-how-bad-things-would-seem-if-t-1828521586,https://www.theonion.com/tag/internet
https://local.theonion.com/girlfriend-slowly-becoming-radicalized-by-new-skin-care-1828420539,https://www.theonion.com/tag/internet
https://local.theonion.com/join-email-list-box-pre-checked-like-sneaky-connivin-1828309051,https://www.theonion.com/tag/internet
https://local.theonion.com/it-impossible-to-tell-what-sounds-will-freak-out-cat-1819578127,https://www.theonion.com/tag/vol-51-issue-33
https://www.theonion.com/mayor-calls-for-crackdown-on-topless-women-in-times-squ-1819562789,https://www.theonion.com/tag/vol-51-issue-33
https://sports.theonion.com/jason-witten-can-t-believe-he-stuck-rooming-with-jerry-1819578128,https://www.theonion.com/tag/vol-51-issue-33
https://www.theonion.com/massive-sinkhole-in-florida-reopens-1819562777,https://www.theonion.com/tag/vol-51-issue-33
https://www.theonion.com/what-you-need-to-know-about-female-viagra-1819592323,https://www.theonion.com/tag/vol-51-issue-33
https://www.theonion.com/family-cuts-nursing-home-visit-short-so-grandmother-can-1819578142,https://www.theonion.com/tag/vol-51-issue-33
https://www.theonion.com/new-pre-sauced-napkins-can-be-thrown-away-straight-from-1819578124,https://www.theonion.com/tag/vol-51-issue-33
https://entertainment.theonion.com/game-of-thrones-fan-rewatching-past-episodes-to-remin-1819578813,https://www.theonion.com/tag/television
https://entertainment.theonion.com/women-in-hollywood-perfectly-okay-they-not-represented-1819578501,https://www.theonion.com/tag/television
https://entertainment.theonion.com/due-to-a-scheduling-error-we-sit-down-with-the-cast-of-1819592321,https://www.theonion.com/tag/television
https://www.theonion.com/who-killed-the-little-rascals-1819592273,https://www.theonion.com/tag/television
https://entertainment.theonion.com/game-of-thrones-fans-shocked-after-some-little-goblin-1819577879,https://www.theonion.com/tag/television
https://entertainment.theonion.com/famous-television-finales-1819592192,https://www.theonion.com/tag/television
https://local.theonion.com/visit-home-reveals-parents-currently-watching-previousl-1819577734,https://www.theonion.com/tag/television
https://entertainment.theonion.com/fox-revives-x-files-what-to-expect-1819592128,https://www.theonion.com/tag/television
https://local.theonion.com/conservative-floridian-enjoys-living-under-sharia-law-m-1830188924,https://www.theonion.com/tag/television
https://www.theonion.com/democrats-express-certainty-they-will-retake-the-house-1830190999,https://www.theonion.com/tag/television
https://www.theonion.com/tips-for-making-the-most-of-your-next-doctor-s-visit-1828668439,https://www.theonion.com/c/video/onion-info-clips
https://www.theonion.com/u-s-healthcare-administrative-costs-by-the-numbers-1828551094,https://www.theonion.com/c/video/onion-info-clips
https://www.theonion.com/tips-for-getting-better-at-crosswords-1828494856,https://www.theonion.com/c/video/onion-info-clips
https://www.theonion.com/county-clerk-who-withheld-marriage-licenses-jailed-1819562798,https://www.theonion.com/tag/vol-51-issue-35
https://www.theonion.com/researchers-tout-benefits-of-happy-meals-bill-1819562797,https://www.theonion.com/tag/vol-51-issue-35
https://sports.theonion.com/tom-brady-haunted-by-destroyed-cell-phone-ringing-benea-1819592336,https://www.theonion.com/tag/vol-51-issue-35
https://sports.theonion.com/fourth-quarter-time-winding-down-super-bowl-report-1819578190,https://www.theonion.com/tag/vol-51-issue-35
https://local.theonion.com/depression-symptom-checklist-speaking-to-area-man-as-no-1819578201,https://www.theonion.com/tag/vol-51-issue-35
https://politics.theonion.com/lindsey-graham-gazes-longingly-at-happy-rubio-campaign-1819578402,https://www.theonion.com/tag/vol-51-issue-44
https://www.theonion.com/scientists-confirm-anti-vaccine-sites-contain-no-facts-1819562902,https://www.theonion.com/tag/vol-51-issue-44
https://www.theonion.com/gammy-to-some-nana-to-others-a-grandmother-s-stor-1819592406,https://www.theonion.com/tag/vol-51-issue-44
https://entertainment.theonion.com/timeline-of-the-james-bond-series-1819592430,https://www.theonion.com/tag/vol-51-issue-44
https://local.theonion.com/reality-of-fatherhood-never-truly-dawned-on-man-until-h-1819579369,https://www.theonion.com/tag/human-interest
https://local.theonion.com/precocious-4-year-old-already-feels-terrible-about-hers-1819579212,https://www.theonion.com/tag/human-interest
https://local.theonion.com/late-blooming-dad-just-now-getting-into-civil-war-histo-1819579124,https://www.theonion.com/tag/human-interest
https://www.theonion.com/nasa-social-media-manager-considers-himself-part-of-tea-1819579003,https://www.theonion.com/tag/human-interest
https://www.theonion.com/wealthy-socialite-falling-for-unrefined-but-beautiful-l-1819578892,https://www.theonion.com/tag/human-interest
https://local.theonion.com/tae-kwon-do-instructor-gets-little-thrill-out-of-pairin-1819578837,https://www.theonion.com/tag/human-interest
https://local.theonion.com/beautiful-spring-day-no-match-for-last-35-years-of-man-1819578776,https://www.theonion.com/tag/human-interest
https://www.theonion.com/our-endangered-wetlands-after-dark-1819591719,https://www.theonion.com/c/sunday-magazine?startTime=1400872440729
https://www.theonion.com/4-incredible-rocks-that-look-just-like-people-1819591723,https://www.theonion.com/c/sunday-magazine?startTime=1400872440729
https://www.theonion.com/the-50-best-places-to-spend-your-gap-gift-card-1819591697,https://www.theonion.com/c/sunday-magazine?startTime=1400872440729
https://www.theonion.com/15-second-meals-1819591693,https://www.theonion.com/c/sunday-magazine?startTime=1400872440729
https://www.theonion.com/our-tips-for-getting-nauseated-and-staying-nauseated-1819591686,https://www.theonion.com/c/sunday-magazine?startTime=1400872440729
https://entertainment.theonion.com/the-onion-145-double-cross-on-the-docks-1819591676,https://www.theonion.com/c/sunday-magazine?startTime=1400872440729
https://www.theonion.com/horsey-1819591654,https://www.theonion.com/c/sunday-magazine?startTime=1400872440729
https://www.theonion.com/hartford-cts-hottest-regular-supershuttle-riders-1819591642,https://www.theonion.com/c/sunday-magazine?startTime=1400872440729
https://www.theonion.com/where-is-god-hiding-1819591634,https://www.theonion.com/c/sunday-magazine?startTime=1400872440729
https://politics.theonion.com/jared-kushner-excited-to-finally-visit-white-house-afte-1826301619,https://www.theonion.com/tag/vol-54-issue-21
https://entertainment.theonion.com/fan-doubtful-solo-a-star-wars-story-can-live-up-to-d-1826301490,https://www.theonion.com/tag/vol-54-issue-21
https://local.theonion.com/friend-insists-you-just-have-to-climb-ladder-hop-gap-1826299731,https://www.theonion.com/tag/vol-54-issue-21
https://www.theonion.com/study-finds-87-of-knowledge-about-nation-comes-from-si-1826298908,https://www.theonion.com/tag/vol-54-issue-21
https://www.theonion.com/levi-s-unveils-new-line-of-jeans-with-size-written-acro-1826297808,https://www.theonion.com/tag/vol-54-issue-21
https://local.theonion.com/conservative-floridian-enjoys-living-under-sharia-law-m-1830188924,https://www.theonion.com/tag/vol-54-issue-21
https://www.theonion.com/democrats-express-certainty-they-will-retake-the-house-1830190999,https://www.theonion.com/tag/vol-54-issue-21
https://politics.theonion.com/trump-claims-he-can-overrule-constitution-with-executiv-1830106306,https://www.theonion.com/tag/vol-54-issue-21
https://politics.theonion.com/how-to-increase-voter-turnout-1830165192,https://www.theonion.com/tag/vol-54-issue-21
https://local.theonion.com/new-liver-can-really-handle-its-scotch-1828554584,https://www.theonion.com/tag/health
https://local.theonion.com/courageous-heterosexual-has-never-donated-blood-to-red-1828255452,https://www.theonion.com/tag/health
https://www.theonion.com/timeline-of-studies-on-the-effects-of-coffee-1828027396,https://www.theonion.com/tag/health
https://local.theonion.com/beloved-father-and-infrequent-pornography-user-loses-3-1827972809,https://www.theonion.com/tag/health
https://local.theonion.com/conservative-floridian-enjoys-living-under-sharia-law-m-1830188924,https://www.theonion.com/tag/health
https://www.theonion.com/democrats-express-certainty-they-will-retake-the-house-1830190999,https://www.theonion.com/tag/health
https://politics.theonion.com/trump-claims-he-can-overrule-constitution-with-executiv-1830106306,https://www.theonion.com/tag/health
https://politics.theonion.com/how-to-increase-voter-turnout-1830165192,https://www.theonion.com/tag/health
https://politics.theonion.com/5-things-to-know-about-steve-king-1830159566,https://www.theonion.com/tag/health
https://www.theonion.com/sexist-men-found-to-be-bigger-losers-1819562753,https://www.theonion.com/tag/vol-51-issue-29
https://local.theonion.com/man-pushed-off-plate-of-chicken-wings-by-larger-male-1819578028,https://www.theonion.com/tag/vol-51-issue-29
https://entertainment.theonion.com/highlights-from-go-set-a-watchman-1819592275,https://www.theonion.com/tag/vol-51-issue-29
https://sports.theonion.com/strongside-weakside-clint-dempsey-1819592271,https://www.theonion.com/tag/vol-51-issue-29
https://www.theonion.com/mosquitoes-use-complex-tactics-to-seek-human-prey-1819562739,https://www.theonion.com/tag/vol-51-issue-29
https://local.theonion.com/conservative-floridian-enjoys-living-under-sharia-law-m-1830188924,https://www.theonion.com/tag/vol-51-issue-29
https://www.theonion.com/democrats-express-certainty-they-will-retake-the-house-1830190999,https://www.theonion.com/tag/vol-51-issue-29
https://politics.theonion.com/trump-claims-he-can-overrule-constitution-with-executiv-1830106306,https://www.theonion.com/tag/vol-51-issue-29
https://www.theonion.com/timeline-of-internet-bots-1827863886,https://www.theonion.com/tag/internet
https://www.theonion.com/study-finds-missionary-in-love-most-popular-porn-s-1827237843,https://www.theonion.com/tag/internet
https://local.theonion.com/youtuber-cringing-while-watching-amateurish-early-curr-1827235375,https://www.theonion.com/tag/internet
https://www.theonion.com/report-your-father-currently-typing-naked-women-into-1827032756,https://www.theonion.com/tag/internet
https://local.theonion.com/man-insists-facebook-friend-actually-reads-why-palesti-1826610409,https://www.theonion.com/tag/internet
https://local.theonion.com/woman-googles-hangover-cures-in-case-there-been-any-s-1826493402,https://www.theonion.com/tag/internet
https://sports.theonion.com/cash-strapped-fivethirtyeight-lays-off-dozens-of-top-al-1826485613,https://www.theonion.com/tag/internet
https://www.theonion.com/new-seaworld-show-just-elephant-drowning-in-large-tank-1819578125,https://www.theonion.com/tag/vol-51-issue-33
https://www.theonion.com/government-agencies-soliciting-yelp-reviews-1819562783,https://www.theonion.com/tag/vol-51-issue-33
https://local.theonion.com/standards-lowered-for-second-search-through-fridge-1819592312,https://www.theonion.com/tag/vol-51-issue-33
